foodcourt,restaurant,restaurantmenuitem,accuracy_deepar_multi,accuracy_deepar_uni
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb3518,0.523809524,0.738095238
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb351b,0.523809524,0.750342968
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb351e,0.523809524,0.333333333
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb3525,0.522377372,0.565306122
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb3526,0.521428571,0.902156667
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb352a,0.521258503,0.733163265
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb352f,0.517460317,0.799344932
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb3534,0.517159278,0.365079365
64490c3f53b9bd001797d106,64413e2a7522fc001b59cf13,6475a09b808a460017bb353a,0.515588972,0.879599567
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175aa6,0.515306122,0.415584416
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175aa7,0.515151515,0.428571429
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175aaa,0.514631173,0.380952381
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175aab,0.513528139,0.303571429
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175aad,0.512554113,0.380952381
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175ab0,0.511904762,0.408163265
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175ab3,0.511904762,0.428571429
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175ab4,0.510204082,0.361904762
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175abe,0.510204082,0.4
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175abf,0.50952381,0.378151261
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782069fc246001b175ac2,0.508333333,0.285714286
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ad1,0.506973684,0.285714286
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ad3,0.506802721,0.285714286
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ad5,0.505189255,0.285714286
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ad6,0.504578755,0.857142857
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ade,0.504535147,0.342857143
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ae0,0.504313544,0.333333333
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175ae1,0.503401361,0.357142857
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175b01,0.503401361,0.333333333
64490c3f53b9bd001797d106,644bbe23771e45001ba06e3e,64a782079fc246001b175b02,0.501616031,0.428571429
645b817d1475d3001bfa4b73,645b8e694e3c4b0017e6aa8b,645b926765565f001aba38c2,0.5,0.740136054
645b817d1475d3001bfa4b73,645b8e694e3c4b0017e6aa8b,645b926765565f001aba38c4,0.5,0.583333333
645b817d1475d3001bfa4b73,645b8e694e3c4b0017e6aa8b,645b926765565f001aba38d4,0.5,0.722222222
645b817d1475d3001bfa4b73,645b8e694e3c4b0017e6aa8b,645b926765565f001aba3900,0.5,0.896753789
6464fc41af9792001b3e0fcd,646508cc1bf3a6001b7b9e84,648eebc9c0a7c7001714d58b,0.5,0.285714286
6464fc41af9792001b3e0fcd,646508cc1bf3a6001b7b9e84,648eebc9c0a7c7001714d591,0.499778447,0.285714286
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,648f03a35b226e0017462a8b,0.499415478,0.894265544
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,648f03a35b226e0017462a97,0.497732426,0.869995928
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,648f03a35b226e0017462aa2,0.49621268,0.865543642
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,648f03a35b226e0017462aad,0.496145125,0.839561326
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,648ff83163ca52001b3bee5b,0.495238095,0.819631884
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,648ffc4040e315001b2a0d38,0.488682746,0.747301291
6464fc41af9792001b3e0fcd,64650da5f7de5800171f7fee,649955d4299d91001b7a4be2,0.486831604,0.857142857
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffd97902651001b5a5234,0.485714286,0.638337643
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffdaf40e315001b2a0d61,0.485714286,0.906104516
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe04902651001b5a523b,0.485281385,0.527983921
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffe3863ca52001b3befb3,0.482142857,0.285714286
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648ffed240e315001b2a0d6b,0.480952381,0.74471894
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,648fff63902651001b5a526f,0.479591837,0.859368386
6464fc41af9792001b3e0fcd,64651206f7de5800171f800a,6490044b902651001b5a531b,0.478491397,0.811184127
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19e,0.476339286,0.535714286
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf19f,0.476190476,0.523351648
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1a9,0.476190476,0.452380952
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b3,0.476190476,0.651515152
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b4,0.476190476,0.910277817
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b5,0.476190476,0.717970522
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1b9,0.474157091,0.489795918
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1be,0.471428571,0.89365408
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1c4,0.468253968,0.5254329
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,648eec56e42a8f00174bf1cb,0.466004584,0.714285714
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,64900595902651001b5a5325,0.464285714,0.830311793
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16977,0.460931334,0.617323853
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e16982,0.458689459,0.839010989
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,6490f70208236d0011e1698c,0.457504521,0.455782313
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531c2eaacd6b001bc622ca,0.455782313,0.736394558
6464fc41af9792001b3e0fcd,6465a15f1bf3a6001b7b9fa4,65531f40dceb84001bd878c5,0.452380952,0.927179265
6464fc41af9792001b3e0fcd,6465b6781bf3a6001b7ba09c,648ee628955d1a001b6baf84,0.452380952,0.821985738
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db38a,0.452380952,0.75675244
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db391,0.452380952,0.615881822
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db39d,0.450963719,0.772789116
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db39e,0.444444444,0.73522861
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db3a0,0.442857143,0.638582618
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db3b1,0.442307105,0.654298083
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,648ef7566cf94400176db3c2,0.442176871,0.730048141
6464fc41af9792001b3e0fcd,6465d005049d0c001b029ab4,649003a863ca52001b3bf057,0.441713258,0.725
6464fc41af9792001b3e0fcd,6465d01a822e2f0017d41cd5,649a6d3cd84e7000118eec21,0.44047619,0.927654927
6464fc41af9792001b3e0fcd,6465e81cf7de5800171f83cd,648ed41be42a8f00174bed27,0.43920068,0.847293502
6464fc41af9792001b3e0fcd,648d4ec3c0a7c7001714cd54,648f1dbbe42a8f00174bfa3b,0.429591837,0.753688676
6464fc41af9792001b3e0fcd,648d4ec3c0a7c7001714cd54,649137c58fd4f00011ab99e1,0.428571429,0.728587063
6464fc41af9792001b3e0fcd,648d66e1e42a8f00174beb94,648f1b53e42a8f00174bf8ec,0.428571429,0.285714286
6464fc41af9792001b3e0fcd,648d66e1e42a8f00174beb94,648f1b53e42a8f00174bf915,0.428571429,0.285714286
6464fc41af9792001b3e0fcd,64b11aecd77d600017f4d07a,655af8245346e5001b55d6b0,0.428571429,0.758430487
6464fc41af9792001b3e0fcd,64b11aecd77d600017f4d07a,655af8ee57836300176aff77,0.428571429,0.83807756
6464fc41af9792001b3e0fcd,64b11aecd77d600017f4d07a,655af9c7f792cb001751cb00,0.428571429,0.939973138
6464fc41af9792001b3e0fcd,657d79a527146400174d2bd3,657d86b3e05334001b8e32d9,0.428571429,0.285714286
6464fc41af9792001b3e0fcd,657d79a527146400174d2bd3,657d86b3e05334001b8e32e3,0.428571429,0.714285714
6464fc41af9792001b3e0fcd,657d79a527146400174d2bd3,657d86b3e05334001b8e32e4,0.428571429,0.943230349
6464fc41af9792001b3e0fcd,657d79a527146400174d2bd3,657d86b3e05334001b8e32ef,0.428571429,0.947275759
6464fc41af9792001b3e0fcd,657d79a527146400174d2bd3,65b74a4bf0aef70017a24be2,0.428571429,0.751374954
6464fc41af9792001b3e0fcd,657d79a527146400174d2bd3,65b74acbf0aef70017a24be5,0.428571429,0.819881211
6464fc41af9792001b3e0fcd,657fdf04e05334001b8e3475,657fe924d9dbf9001bbe22c7,0.428571429,0.763848599
6464fc41af9792001b3e0fcd,657fdf04e05334001b8e3475,6582e63dc8adce00170d4095,0.428571429,0.762922932
6464fc41af9792001b3e0fcd,657fdf04e05334001b8e3475,65ae18ebf9bfa9001b5352dd,0.428571429,0.494660895
6464fc41af9792001b3e0fcd,657fdf04e05334001b8e3475,65b9f39d412231001afb4128,0.428571429,0.476190476
6464fc41af9792001b3e0fcd,6582c55bc8adce00170d405d,6582ca0bc8adce00170d4065,0.428571429,0.447700448
6464fc41af9792001b3e0fcd,6582c55bc8adce00170d405d,6582ca5ec8adce00170d406a,0.428571429,0.510973379
6479e33478c3a10017910b46,6479f89811f872001b0dfc50,64a527d166e83c001b1a5f54,0.428571429,0.414285714
6479e33478c3a10017910b46,6479f89811f872001b0dfc50,64a527d166e83c001b1a5f7e,0.428571429,0.482993197
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28c57,0.428571429,0.815584416
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28c65,0.428571429,0.743818681
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28c67,0.428571429,0.704292929
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28c73,0.428571429,0.882286146
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28c8f,0.428571429,0.712018141
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28c9b,0.428571429,0.835067873
6479e33478c3a10017910b46,647acb9211f872001b0dfc82,64a6739b62e4f0001ce28ca7,0.42481203,0.950488333
6479e33478c3a10017910b46,64842a89b97cb9001bf1973e,64be538e887def001b94071f,0.424489796,0.843460925
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fab,0.423376623,0.65332446
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fc0,0.4224665,0.568427371
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fc3,0.421428571,0.635552676
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fce,0.420634921,0.861463614
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fd2,0.418367347,0.727563112
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fd7,0.417232994,0.802472527
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,64c4bb7ece8a4d0011564fdd,0.414965986,0.766250799
6486ebeef6cb64001b903ee1,6488107f61825300175e90c2,656ed1aa866352001796217c,0.414285714,0.711577478
6486ebeef6cb64001b903ee1,64881d2e61825300175e9116,64e5f5b7bbddd9001b5763f3,0.414285714,0.843864469
6486ebeef6cb64001b903ee1,64881d2e61825300175e9116,64e5f5b7bbddd9001b576405,0.413095238,0.476190476
6486ebeef6cb64001b903ee1,64881d2e61825300175e9116,64e5f5b7bbddd9001b57640b,0.412815126,0.568515912
6486ebeef6cb64001b903ee1,6488235861825300175e912a,64ca219d177eff001133ffbf,0.411428571,0.836584331
6486ebeef6cb64001b903ee1,64886a50b74dd00017010eaf,64ec64fdc7d935001bb538a8,0.410714286,0.680952381
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d00,0.404761905,0.892393321
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d0e,0.404761905,0.857142857
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d1c,0.402597403,0.897959184
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d1e,0.4,0.857142857
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d1f,0.4,0.857142857
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d2d,0.4,0.714285714
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d2f,0.4,0.904135338
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d3a,0.397959184,0.857142857
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d3b,0.396825397,0.857142857
64a6780d79c3110017664495,64a695941f62d6001b2a1656,659e3d59b1bc68001a7d2d3d,0.395918367,0.906349206
64a6780d79c3110017664495,64a695941f62d6001b2a1656,65c476469752d6001b58b1df,0.392857143,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c982,0.39047619,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c983,0.387755102,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c98c,0.386904762,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c98d,0.380952381,0.737373737
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c98f,0.380952381,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c999,0.380952381,0.886904762
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c99b,0.380952381,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c9a6,0.376190476,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c9a8,0.375,0.894179894
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c9b1,0.37254902,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,659e427bac85f5001be4c9b3,0.363636364,0.857142857
64a67866800adb0017958767,64a699c96bd359001b4c584c,65a8b5909b47db0017411c41,0.361904762,0.909090909
64ad060cf75c39001b96ada8,64ad0aafb9c825001666838d,65b4a7d2cf187c001b589f6b,0.357142857,0.926300825
64ad060cf75c39001b96ada8,64ad0aafb9c825001666838d,65b4a7ea0b4593001c7abcc7,0.357142857,0.747659663
64ad060cf75c39001b96ada8,64ad0aafb9c825001666838d,65b4a82e8d7d8f001be02f97,0.357142857,0.424751719
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6567332422fb0b001784f771,0.357142857,0.535714286
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6567332422fb0b001784f77e,0.357142857,0.766190635
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6567332422fb0b001784f7a6,0.357142857,0.571428571
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6568357822fb0b001784f86c,0.354037267,0.778911565
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6568357822fb0b001784f873,0.345238095,0.683333333
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6568357822fb0b001784f876,0.333333333,0.637755102
64ba09ffe1818b001b3863d6,64d49a53ef91fd001b9727f8,6568357822fb0b001784f87c,0.333333333,0.547619048
64be88de505f61001b721dea,64c0f5d942b6ea0017698989,64c25004a917da0010c8c6f4,0.327267081,0.285714286
64d61bdc1ab7be001b0c18c7,64ba0f8e431766001bb6dfcc,64ec7f654397810017569c1d,0.317460317,0.285714286
64d61bdc1ab7be001b0c18c7,64ba0f8e431766001bb6dfcc,64ec7f664397810017569c27,0.313186813,0.777432712
64d61bdc1ab7be001b0c18c7,64ba0f8e431766001bb6dfcc,64ec7f664397810017569c3f,0.30952381,0.5
64d61bdc1ab7be001b0c18c7,64ba0f8e431766001bb6dfcc,64ec7f664397810017569c48,0.306122449,0.89330168
64d61bdc1ab7be001b0c18c7,65141454dd6af6001b8ef756,651fb812524e73001b9ad7a9,0.304347826,0.494047619
64d61bdc1ab7be001b0c18c7,65141454dd6af6001b8ef756,65c0d1fef0aef70017a2541f,0.296703297,0.629251701
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299ef0,0.285714286,0.476190476
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299ef6,0.285714286,0.882985416
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f0e,0.285714286,0.571428571
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f4e,0.285714286,0.712772715
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f5d,0.285714286,0.603741497
64d61d5f7137f6001b3b8d9b,64ddf35917201a001b2a91e9,64ec6f75babbec001b299f6c,0.285714286,0.7
64dcd37af4de31001b3a8343,652911bdf8d98b001bea9b29,65292dbcb52d90001b98d363,0.285714286,0.916465941
64dcd37af4de31001b3a8343,652911bdf8d98b001bea9b29,65292dbcb52d90001b98d36d,0.285714286,0.673922902
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d778,0.285714286,0.815010297
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d77c,0.285714286,0.833016993
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d786,0.285714286,0.92511543
64dcd37af4de31001b3a8343,6571d3d5d98a6d00171a93a7,6571d7a75863b2001be4d7a6,0.285714286,0.885047784
64dcd37af4de31001b3a8343,65990a9504979b001bbb5bab,6599191b6ec481001b104f7f,0.285714286,0.285714286
64dcd37af4de31001b3a8343,65990a9504979b001bbb5bab,6599193f649b99001be132d9,0.285714286,0.428571429
64dcd37af4de31001b3a8343,65990a9504979b001bbb5bab,659919ac9ce12e0017a2f146,0.285714286,0.285714286
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,64f8029ce7034b001b9df494,0.285714286,0.811661631
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,64f8029ce7034b001b9df49c,0.285714286,0.880346719
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650461bdfa3e2f001a6bfeae,0.285714286,0.963428207
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650461ed831d4a001bf5b2de,0.285714286,0.824539026
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650a871cdab1a80016ca85cb,0.285714286,0.696428571
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,650a8805d0e353001bddd7cb,0.285714286,0.785714286
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b3f97a24dd001be18afa,0.285714286,0.571428571
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b4463e837c001bf6969c,0.285714286,0.714285714
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b4f28cb450001ce88023,0.285714286,0.428571429
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,6517b53af2bd4f0017e453c9,0.285714286,0.714285714
64deefcd895a9b001b1517a9,63f49b896c60ed001aa08849,65485b32d46bd0001b33f594,0.285714286,0.746031746
64df68855be2dd0017df2e13,64df6f23681c15001b951654,64df774530814500171fec36,0.285714286,0.619047619
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,64e2fd7d07c182001bba0dd0,0.285714286,0.898423369
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,64e2fd7d07c182001bba0ddb,0.285714286,0.76208681
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,6503015d9a19670017e15ef2,0.285714286,0.857142857
64e33cca77a4b10017691075,6397f84ed6a6982bfd8544f7,652cde2ddb4ec900177a5e15,0.285714286,0.634920635
64ef112a15331c00185764b6,652fb2cbfeb690001008df8b,6530c1c82e7a44001bd0833a,0.285714286,0.5
64ef112a15331c00185764b6,65990a9504979b001bbb5bab,6599191b6ec481001b104f7f,0.285714286,0.285714286
64ef112a15331c00185764b6,65990a9504979b001bbb5bab,6599193f649b99001be132d9,0.285714286,0.428571429
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23ad,0.285714286,0.92331478
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23b1,0.285714286,0.921546125
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23b5,0.285714286,0.680510666
650eaa5d1b1432001b409943,650ead650b6ef7001bcbdca6,6517e4e43a3ee4001bbe23b9,0.242857143,0.6
